Record,LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y,Latitude,Longitude
214,ARBEATHA ST @ ARNOLD DR,2017,1,0,0,357684.65020,5019640.47600,-75.82550,45.31472
215,ARCH ST @ CANTERBURY AVE,2017,1,0,0,372876.72590,5028055.53840,-75.63060,45.38913
216,ARCH ST @ CHAPMAN BLVD,2017,1,0,0,372781.73000,5028923.54220,-75.63170,45.39695
217,ARCH ST btwn FLEMING AVE & CANTERBURY AVE,2017,1,0,0,372866.09877,5028157.48691,-75.63073,45.39005
218,ARDMORE ST btwn EARNSCLIFFE GROVE & GUERNSEY PL,2017,1,0,0,367967.98905,5014203.49355,-75.69505,45.26495
221,ARGYLE AVE btwn ELGIN ST & CARTIER ST,2017,1,0,0,368586.20900,5030691.56955,-75.68505,45.41325
222,ARGYLE AVE btwn METCALFE ST & METCALFE ST,2017,1,0,0,368390.20845,5030610.06900,-75.68756,45.41254
223,ARGYLE AVE btwn O'CONNOR ST & METCALFE ST,2017,1,0,0,368261.20790,5030532.06845,-75.68922,45.41185
227,ARLINGTON AVE @ BOOTH ST,2017,1,0,0,366832.70410,5029703.56750,-75.70758,45.40452
230,ARLINGTON AVE btwn ARTHUR LANE N & CAMBRIDGE ST N,2017,1,0,0,367097.67340,5029814.69245,-75.70418,45.40550
231,ARLINGTON AVE btwn BOOTH ST & LEBRETON ST N,2017,1,0,0,366882.20410,5029725.06190,-75.70694,45.40471
232,ARLINGTON AVE btwn KENT ST & BANK ST,2017,1,0,0,367939.42110,5030300.15095,-75.69336,45.40979
233,ARMAGH WAY @ WOODFORD WAY,2017,1,0,0,365039.70100,5017137.45440,-75.73201,45.29161
234,ARMSTRONG ST @ BAYVIEW RD,2017,1,0,0,365685.70110,5030021.56820,-75.72219,45.40748
235,ARMSTRONG ST @ GARLAND ST,2017,1,0,0,365583.69410,5029877.56430,-75.72351,45.40620
236,ARMSTRONG ST @ PINHEY ST,2017,1,0,0,365407.69970,5029608.55840,-75.72579,45.40379
238,ARNOT RD @ DYNES RD,2017,1,0,1,366596.71140,5025575.52900,-75.71111,45.36740
239,ARNOT RD btwn FISHER AVE & DYNES RD,2017,1,0,0,366450.70622,5025585.73276,-75.71297,45.36750
240,ARROWGRASS WAY btwn MONTMERE AVE & LINARIA WALK,2017,1,0,0,386483.27688,5036367.12328,-75.45548,45.46246
242,ASH LANE @ DRIVEWAY (THE),2017,1,0,0,365988.70310,5027596.53410,-75.71862,45.38564
243,ASHGROVE CRES btwn MOORCROFT RD & PARKFIELD CRES,2017,1,0,0,361525.09795,5022104.57850,-75.77624,45.33660
246,ASHTON STATION RD btwn FRANKTOWN RD & KING'S CREEK RD(BECKWITH TWP),2017,1,0,0,346824.22741,4995855.67789,-75.96602,45.10143
247,ASHTON STATION RD btwn MALLOCH LANE & COPELAND RD,2017,1,0,0,344737.41759,4998275.32391,-75.99234,45.12332
248,ASHTON STATION RD btwn OLD MILL RD (BECKWITH TWP) & ORMROD RD,2017,1,0,0,341390.98450,5002150.42750,-76.03459,45.15838
249,ASHWOOD CRES @ MEADOWLANDS DR,2017,1,0,0,364687.70400,5023632.50140,-75.73571,45.35008
251,ASSALY RD @ REGINA ST,2017,1,0,0,360661.68300,5025598.53120,-75.78686,45.36810
253,ASSINIBOINE DR btwn REDPINE DR & CHESTERTON DR,2017,1,0,0,365597.88810,5023659.93060,-75.72409,45.35025
254,ASTELIA CRES btwn SANTOLINA ST & SANTOLINA ST,2017,1,0,0,349864.55457,5016158.86463,-75.92555,45.28394
255,ASTERVALE ST @ SWEETFERN CRES,2017,1,0,0,384686.03180,5034232.31590,-75.47881,45.44346
256,ASTORIA CRES @ STONEWAY DR,2017,1,0,0,366342.69620,5016248.44850,-75.71551,45.28350
258,ATHLONE AVE @ SCOTT ST,2017,1,0,1,363327.68810,5028733.54390,-75.75246,45.39609
259,ATHLONE AVE btwn RICHMOND RD & BYRON AVE,2017,1,0,0,363488.19100,5028357.55100,-75.75046,45.39270
261,ATLANTIS AVE @ LANARK AVE,2017,1,0,0,362836.69050,5028741.54470,-75.75873,45.39621
262,"AUBEPINES, PROMENADE DES @ DECOEUR, PROMENADE",2017,1,0,0,384166.17190,5034563.42850,-75.48540,45.44650
263,AUDREY AVE btwn SUSAN ST & WALKLEY RD,2017,1,0,0,374008.52645,5028207.97450,-75.61613,45.39039
265,AURIGA DR @ DEAKIN ST,2017,1,0,0,367144.71330,5021589.49420,-75.70461,45.33148
267,AVATION PKWY/HEMLOCK PRIV NB ONRAMP btwn HEMLOCK PRIV & AVIATION PKWY,2017,1,0,0,371548.94425,5035076.96534,-75.64661,45.45243
268,AVATION PKWY/ROCKCLIFFE PKWY EB ONRAMP btwn AVIATION PKWY & ROCKCLIFFE,2017,1,0,0,371881.48903,5035419.90506,-75.64231,45.45549
269,AVATION PKWY/ROCKCLIFFE PKWY WB ONRAMP btwn ROCKCLIFFE PKWY & AVIATION,2017,1,0,0,371497.16925,5035551.55222,-75.64720,45.45671
270,AVE. DU PERE CHARLEBOIS AVE btwn AVE. MONSEIGNEUR LEMIEUX AVE & AVE. V,2017,1,0,0,371192.65821,5032242.80486,-75.65154,45.42697
271,AVENUE L @ TREMBLAY RD,2017,1,0,0,371495.71800,5031313.56300,-75.64780,45.41858
272,AVENUE P btwn AVENUE R & END,2017,1,0,0,371975.44660,5031142.53960,-75.64169,45.41699
273,AVENUE RD/ECHO DR @ RIVERDALE AVE,2017,1,0,1,369112.05290,5029041.77400,-75.67855,45.39836
274,AVENUE U btwn TREMBLAY RD & END,2017,1,0,0,372135.72190,5031279.56900,-75.63963,45.41821
275,AVIATION PKWY @ AVIATION/ROCKCLIFFE PKWY WB ON,2017,1,0,0,371682.70740,5035491.60630,-75.64484,45.45615
278,AVIATION PKWY btwn AVIATION PKWY & TO BE DETERMINED,2017,1,0,0,372863.39667,5032732.04620,-75.63013,45.43121
279,AVIATION PKWY btwn LA CITE PRIV & AVIATION PKWY (1),2017,1,0,0,372521.38371,5033097.02134,-75.63445,45.43453
280,AVIATION PKWY btwn LA CITE PRIV & AVIATION PKWY (2),2017,1,0,1,372568.64663,5033120.51006,-75.63384,45.43473
282,AVOCADO ST btwn BOURBON ST & PLANTE DR,2017,1,0,0,370169.22355,5024497.01755,-75.66565,45.35737
283,AVONCOURT WAY btwn HARKNESS AVE & WALKLEY RD,2017,1,0,0,369585.32645,5025550.71450,-75.67296,45.36691
285,AVONHURST AVE btwn WILTSHIRE CIRC & LONGSHIRE CIRC,2017,1,0,0,365447.36309,5016377.44964,-75.72690,45.28474
286,AXIS WAY btwn COMPASS ST & LYNN VALLEY TERR,2017,1,0,0,382158.60860,5033622.85805,-75.51121,45.43826
287,AXIS WAY btwn FERN CASEY ST & LYNN VALLEY TERR,2017,1,0,0,382300.75675,5033683.10985,-75.50938,45.43878
289,AYLMER AVE btwn GROSVENOR AVE & BARTON ST,2017,1,0,0,368471.71210,5028607.05155,-75.68678,45.39451
290,AYLMER AVE btwn ROSEDALE AVE & GROSVENOR AVE,2017,1,0,0,368394.21155,5028560.05100,-75.68778,45.39409
291,BADGELEY AVE btwn REMNOR AVE & GOULBOURN FORCED RD,2017,1,0,0,349561.13945,5020553.53905,-75.92902,45.32350
292,BALSAM ST @ ROCHESTER ST,2017,1,0,0,366632.69890,5029861.56280,-75.71011,45.40596
294,BANFF AVE @ SURREY AVE,2017,1,0,0,370575.72530,5025921.53240,-75.66027,45.37015
296,BANFF AVE btwn KITCHENER AVE & LEDBURY AVE,2017,1,0,0,370772.84373,5025491.22267,-75.65781,45.36626
297,BANK ST @ 80 S OF HUNT CLUB RD/TOWNGATE PLAZA,2017,1,0,0,371689.01490,5024095.14410,-75.64631,45.35361
298,BANK ST @ BILLINGS TRANSIT,2017,1,0,0,369445.09150,5027741.22750,-75.67446,45.38663
300,BANK ST @ CAMERON AVE,2017,1,0,0,368943.71400,5028262.54790,-75.68080,45.39136
309,BANK ST @ ERIE AVE,2017,1,0,0,370134.72060,5026479.52630,-75.66583,45.37521
311,BANK ST @ EXHIBITION WAY,2017,1,0,0,368529.36230,5029086.25700,-75.68598,45.39881
314,BANK ST @ FLORENCE ST,2017,1,1,0,367876.71030,5030629.56690,-75.69412,45.41276
317,BANK ST @ GLEBE AVE,2017,1,0,0,368239.71060,5029787.56560,-75.68959,45.40515
320,BANK ST @ GROVE AVE,2017,1,0,0,368847.71070,5028372.54900,-75.68201,45.39236
331,BANK ST @ LEWIS ST,2017,1,0,0,367810.71550,5030735.56720,-75.69495,45.41372
332,BANK ST @ LISGAR ST,2017,1,0,0,367604.71380,5031064.56890,-75.69754,45.41670
333,BANK ST @ MACLAREN ST,2017,1,0,0,367741.71010,5030845.56780,-75.69582,45.41471
334,BANK ST @ MARCO ST,2017,1,0,0,377858.76830,5015733.46880,-75.56881,45.27776
335,BANK ST @ MASON ST,2017,1,0,0,377901.76680,5015640.44980,-75.56827,45.27692
338,BANK ST @ ORVILLE KEMP ST,2017,1,0,0,375212.74880,5021967.50070,-75.60164,45.33412
341,BANK ST @ PORTLAND AVE,2017,1,0,0,370106.71760,5026552.52330,-75.66617,45.37587
342,BANK ST @ POWELL AVE,2017,1,0,0,368173.70760,5029945.56090,-75.69042,45.40658
343,BANK ST @ QUEEN ST,2017,1,0,0,367343.70400,5031489.58000,-75.70082,45.42055
347,BANK ST @ RIDGEMONT AVE,2017,1,0,0,370079.72090,5026627.53060,-75.66651,45.37655
351,BANK ST @ ROSEBELLA AVE,2017,1,0,0,373205.74310,5023550.51350,-75.62703,45.34856
359,BANK ST @ ST. BERNARD ST,2017,1,0,0,373004.73980,5023708.49870,-75.62957,45.35001
360,BANK ST @ ST. PAUL AVE,2017,1,0,0,370508.10560,5025560.30750,-75.66118,45.36691
375,BANK ST btwn BANK ST & TURN LANE,2017,1,0,0,377805.26490,5015848.95550,-75.56947,45.27881
380,BANK ST btwn BOYD RD & KENNEDY RD,2017,1,0,0,387390.73614,5001750.94075,-75.44965,45.15090
382,BANK ST btwn CAHILL DR & TURN LANE (2),2017,1,0,0,371425.98554,5024215.62182,-75.64965,45.35472
383,BANK ST btwn CECIL AVE & HERON RD,2017,1,0,0,369970.22000,5026920.53645,-75.66787,45.37919
387,BANK ST btwn CLAREY AVE & HOLMWOOD AVE,2017,1,0,0,368467.21100,5029233.55645,-75.68676,45.40014
388,BANK ST btwn COOPER ST & SOMERSET ST W,2017,1,0,0,367671.70490,5030953.07250,-75.69670,45.41569
391,BANK ST btwn FIFTH AVE & REGENT ST,2017,1,0,0,368413.67455,5029363.39755,-75.68743,45.40132
392,BANK ST btwn FINDLAY CREEK DR & BLAIS RD,2017,1,0,0,376001.79348,5020094.00622,-75.59185,45.31719
393,BANK ST btwn FIRST AVE & SECOND AVE,2017,1,0,0,368289.70955,5029666.06055,-75.68897,45.40405
394,BANK ST btwn FOXBAR AVE & ST. PAUL AVE,2017,1,0,0,370491.94000,5025590.59495,-75.66138,45.36718
395,BANK ST btwn GILMOUR ST & LEWIS ST,2017,1,0,0,367798.70600,5030755.07055,-75.69510,45.41390
396,BANK ST btwn GLOUCESTER ST & NEPEAN ST,2017,1,0,0,367543.20410,5031166.07455,-75.69831,45.41762
398,BANK ST btwn HOPEWELL AVE & GLEN AVE,2017,1,0,0,368786.71290,5028469.04990,-75.68278,45.39324
399,BANK ST btwn KENNEDY RD & BELMEADE RD,2017,1,0,0,387826.95758,5001278.33004,-75.44418,45.14660
400,BANK ST btwn LANSDOWNE PARK & WILTON CRES,2017,1,0,0,368554.44576,5029023.44078,-75.68567,45.39825
401,BANK ST btwn LEITRIM RD & ARENA PL,2017,1,0,0,375379.25210,5021569.49455,-75.59957,45.33052
402,BANK ST btwn LESTER RD & PARK LANE,2017,1,0,0,373837.85879,5022779.12515,-75.61907,45.34156
403,BANK ST btwn LYNCH ST & CONROY RD,2017,1,0,0,374873.64144,5022349.54529,-75.60591,45.33759
405,BANK ST btwn MASON ST & MEADOW DR,2017,1,0,0,378105.98616,5015080.08629,-75.56575,45.27186
407,BANK ST btwn NOTTING HILL AVE & VANCOUVER AVE,2017,1,0,0,370425.55945,5025713.80355,-75.66221,45.36829
409,BANK ST btwn PARKWAY RD & MEADOW DR,2017,1,0,0,378972.67688,5014086.26965,-75.55486,45.26282
410,BANK ST btwn PHILNOR ST & SALE BARN RD,2017,1,0,0,379901.36894,5013587.46227,-75.54310,45.25824
414,BANK ST btwn RIVERDALE AVE & RIVERSIDE DR,2017,1,0,0,369150.64487,5028049.22710,-75.67818,45.38943
416,BANK ST btwn RIVERSIDE DR & RIVERSIDE DR,2017,1,0,0,369265.21590,5027939.04545,-75.67674,45.38842
417,BANK ST btwn SALE BARN RD & GREY'S CREEK RD,2017,1,0,0,380293.41315,5013113.84692,-75.53818,45.25393
418,BANK ST btwn SIEVERIGHT AVE & ATHANS AVE,2017,1,0,0,372498.89351,5024006.92923,-75.63598,45.35274
422,BANK ST btwn SUNNYSIDE AVE & HOPEWELL AVE,2017,1,1,0,368751.71290,5028542.55045,-75.68321,45.39390
423,BANK ST btwn TURN LANE & MITCH OWENS RD,2017,1,0,0,377717.26668,5016034.95785,-75.57056,45.28049
428,BANK ST btwn WILDWOOD AVE & RIDGEMONT AVE,2017,1,1,0,370065.22110,5026662.53455,-75.66669,45.37686
429,BANK ST btwn WILTON CRES & ECHO DR,2017,1,0,0,368619.09089,5028862.73218,-75.68487,45.39679
430,BANK ST/PRETORIA AVE @ CHAMBERLAIN AVE S,2017,1,0,0,368108.71080,5030103.56620,-75.69123,45.40801
433,BANKFIELD RD btwn FEE ST & RIDEAU VALLEY DR,2017,1,0,0,368385.36322,5010130.59735,-75.69026,45.22827
434,BANKFIELD RD btwn FIRST LINE RD & LOCKMASTER CRES,2017,1,0,0,367235.89698,5009475.60561,-75.70497,45.22248
435,BANKFIELD RD btwn HWY416 IC57 RAMP24 & HWY416 IC57 RAMP62,2017,1,0,0,365006.55660,5008193.79805,-75.73351,45.21114
438,BANKFIELD RD btwn PRINCE OF WALES DR & FIRST LINE RD,2017,1,0,0,366555.43825,5009085.92372,-75.71369,45.21903
440,BANNER RD @ PARKMOUNT CRES E,2017,1,1,0,360966.68110,5021559.49130,-75.78343,45.33174
441,BANNING RD btwn BALBAIR RD & ABBEYHILL DR,2017,1,0,0,353405.62110,5017663.45345,-75.88027,45.29724
442,BANNOCK CRES btwn HALTON TER & HALTON TER,2017,1,0,0,349106.12228,5023400.21649,-75.93457,45.34915
443,BANNON WAY @ QUEENSDALE AVE,2017,1,0,0,373052.73670,5023279.51730,-75.62902,45.34614
446,BANTREE ST @ SHEFFIELD RD,2017,1,0,0,374646.74090,5030044.54050,-75.60772,45.40685
448,BARLYN AVE @ HILLIARD AVE,2017,1,0,0,365920.70400,5025273.51980,-75.71977,45.36474
449,BARNSDALE RD @ EAGLESON RD,2017,1,0,0,358337.62830,5006629.34990,-75.81858,45.19760
451,BARNSDALE RD @ RIDEAU VALLEY DR,2017,1,0,0,367139.69830,5011811.40020,-75.70591,45.24350
452,BARNSDALE RD @ TWIN ELM RD N,2017,1,0,0,360185.63950,5007832.36600,-75.79492,45.20828
453,BARNSDALE RD btwn GREENBANK RD & PRINCE OF WALES DR,2017,1,0,0,366118.91176,5011229.50596,-75.71898,45.23836
455,BARNSDALE RD E @ CEDARVIEW RD E,2017,1,0,0,364036.68060,5010031.38830,-75.74564,45.22775
456,BARNSDALE RD N @ MOODIE DR,2017,1,0,0,361933.66450,5008863.37550,-75.77256,45.21742
457,BARNSDALE RD S @ MOODIE DR,2017,1,0,0,361949.65810,5008824.37290,-75.77236,45.21707
458,BARNSDALE RD S @ TWIN ELM RD S,2017,1,0,0,360231.63210,5007720.36520,-75.79435,45.20727
460,BARRETTE ST btwn ST. CHARLES ST & MARIER AVE,2017,1,0,0,369551.62222,5033810.70514,-75.67231,45.44123
461,BARRICK HILL RD btwn AKERSON RD & MOORPARK AVE,2017,1,0,0,354175.90940,5016094.98548,-75.87060,45.28308
462,BARRICK HILL RD btwn MOORPARK AVE & OAKGLADE AVE,2017,1,0,0,354335.78795,5016027.45905,-75.86857,45.28246
463,BARTON ST btwn AYLMER AVE & WOODBINE PL,2017,1,0,0,368533.21210,5028593.05155,-75.68600,45.39438
465,BASELINE RD @ BASSANO ST,2017,1,0,0,363765.69040,5024517.52690,-75.74737,45.35812
476,BASELINE RD @ GUTHRIE ST,2017,1,0,0,360242.67660,5022371.49970,-75.79257,45.33910
477,BASELINE RD @ JOHN SUTHERLAND DR/VALLEY STREAM,2017,1,0,0,359310.66710,5021789.49100,-75.80453,45.33394
480,BASELINE RD @ MONTEREY DR,2017,1,0,0,359793.67110,5022155.49880,-75.79833,45.33719
486,BASELINE RD btwn 180 E OF CEDARVIEW RD & JOHN SUTHERLAND DR/VALLEY STR,2017,1,0,0,359233.66655,5021741.99055,-75.80552,45.33351
487,BASELINE RD btwn 207 E OF CLYDE AVE & LOBLAWS SC,2017,1,0,0,364646.16350,5025070.62201,-75.73607,45.36302
489,BASELINE RD btwn COBDEN RD & BARBARA ANN PRIV,2017,1,0,0,361738.52755,5023270.78190,-75.77339,45.34707
493,BASELINE RD btwn DEERFIELD DR & FERGUSON ST,2017,1,0,0,363408.54495,5024294.26850,-75.75196,45.35614
495,BASELINE RD btwn FISHER AVE & LEXINGTON ST,2017,1,0,0,366307.63044,5026116.79638,-75.71473,45.37229
499,BASELINE RD btwn MORLEY BLVD & PRINCE OF WALES DR,2017,1,0,0,366734.60450,5026382.10869,-75.70925,45.37464
501,BASELINE RD btwn PINECREST RD & ROCKWAY CRES,2017,1,0,0,360983.67624,5022813.50291,-75.78307,45.34302
502,BASELINE RD btwn ROCKWAY CRES & SOUTHWOOD DR,2017,1,0,0,361207.17890,5022946.50190,-75.78020,45.34420
503,BASELINE RD btwn SOUTHWOOD DR & COBDEN RD,2017,1,0,0,361432.33844,5023082.92848,-75.77732,45.34541
505,BASELINE RD btwn ZENA ST & MARSON ST,2017,1,0,0,365763.20245,5025773.02845,-75.72172,45.36925
508,BASIL MACDONALD WAY @ GRANT CARMAN DR,2017,1,0,1,365350.31620,5023324.15160,-75.72729,45.34725
509,BASIL MACDONALD WAY btwn MERIVALE RD & GRANT CARMAN DR,2017,1,0,0,365223.79850,5023247.69360,-75.72892,45.34657
510,BASSANO ST @ CHIPPEWA AVE,2017,1,0,0,363849.69130,5024378.52340,-75.74632,45.35686
511,BASSANO ST @ LOTTA AVE,2017,1,0,0,363972.69020,5024178.51410,-75.74477,45.35505
512,BASSANO ST @ WITHROW AVE,2017,1,0,0,364134.70370,5023912.50840,-75.74273,45.35265
513,BATHGATE DR @ DEN HAAG DR,2017,1,0,0,373407.71960,5033925.57510,-75.62301,45.44189
514,BATHGATE DR @ DES PIONNIERS PRIV,2017,1,0,0,373477.72310,5033760.57920,-75.62213,45.44040
516,BATHGATE DR @ RAINBOW CRES N,2017,1,0,0,373701.71450,5033234.57840,-75.61935,45.43565
517,BATHGATE DR btwn GULF PL & THE ROCKERY PRIV,2017,1,0,1,373244.22376,5034379.10214,-75.62503,45.44599
518,BATHGATE DR btwn LEIGH CRES & OGILVIE RD,2017,1,0,0,373792.72418,5032883.94206,-75.61823,45.43248
519,BAXTER RD @ IRIS ST,2017,1,0,0,361057.68480,5023610.50930,-75.78204,45.35018
520,BAY HILL RDG @ SPRINGBROOK DR,2017,1,0,0,350386.58700,5014821.43080,-75.91902,45.27187
521,BAY ST @ COOPER ST,2017,1,1,0,367201.70090,5030720.56570,-75.70273,45.41364
522,BAY ST @ FLORA ST,2017,1,0,0,367545.71350,5030152.57090,-75.69841,45.40850
523,BAY ST @ GLOUCESTER ST,2017,1,0,0,367074.70150,5030933.57630,-75.70433,45.41557
524,BAY ST @ LAURIER AVE,2017,1,0,1,367034.70540,5030997.57250,-75.70483,45.41615
525,BAY ST @ QUEEN ST,2017,1,0,0,366899.69690,5031212.58320,-75.70653,45.41809
527,BAY ST @ SOMERSET ST,2017,1,0,0,367244.69940,5030644.56840,-75.70219,45.41295
530,BAY ST btwn FLORA ST & ARLINGTON AVE,2017,1,0,0,367565.20600,5030119.56490,-75.69817,45.40820
531,BAY ST btwn SLATER ST & LAURIER AVE W,2017,1,0,0,367009.20245,5031038.07400,-75.70515,45.41651
532,BAYCREST DR @ CEDARWOOD DR,2017,1,0,0,371229.72630,5026789.53620,-75.65181,45.37790
533,BAYCREST DR @ SANDALWOOD DR,2017,1,0,0,371353.73150,5026705.52810,-75.65023,45.37713
536,BAYCREST DR btwn SANDALWOOD DR & WALKLEY RD,2017,1,0,0,371388.83076,5026648.66531,-75.64979,45.37662
537,BAYSHORE DR @ BAYSHORE CS,2017,1,0,0,359143.68020,5023739.05720,-75.80645,45.35149
544,BAYSHORE DR SB btwn WOODRIDGE CRES & BAYSHORE DR SB RAMPS TO RICHMOND,2017,1,0,0,359281.28807,5023461.22617,-75.80472,45.34898
547,BAYSWATER AVE btwn BEECH ST & HICKORY ST,2017,1,0,0,366230.70190,5028950.05605,-75.71536,45.39779
548,BAYSWATER AVE btwn WELLINGTON ST W & SOMERSET ST W,2017,1,0,0,365790.33471,5029963.99761,-75.72086,45.40696
549,BAYVIEW DR btwn HUNTER CRES & DUNSTER ST,2017,1,0,0,337998.47439,5038983.62498,-76.07527,45.48999
550,BAYVIEW DR btwn LANE ST & BISHOP DAVIS DR,2017,1,0,0,337816.72271,5040061.31571,-76.07752,45.49969
551,BAYVIEW DR btwn RITCHIE AVE & DORIS CURRIE RD,2017,1,0,0,335339.35297,5040901.94672,-76.10917,45.50737
554,BEARBROOK RD @ CENTREPARK DR N,2017,1,0,0,377786.74400,5033368.57140,-75.56712,45.43644
555,BEARBROOK RD @ NORTHPARK DR S,2017,1,0,0,377841.74380,5033230.56800,-75.56644,45.43519
557,BEARBROOK RD btwn ROCKCLIFFE PKWY & Continuation of BEARBROOK RD,2017,1,0,0,376969.67370,5034749.89717,-75.57736,45.44895
559,BEARHILL RD @ MARCH RD,2017,1,0,0,338158.49520,5017980.48570,-76.07465,45.30099
560,BEATRICE DR @ BERRIGAN DR,2017,1,0,0,365176.69730,5016074.10170,-75.73039,45.28203
562,BEATRICE DR @ GREENPOINTE DR/HERITAGE GLEN DR,2017,1,0,0,365528.34790,5015400.46670,-75.72599,45.27594
564,BEATRICE DR btwn BLACKPOOL LANE & BURNTWOOD AVE,2017,1,0,0,365084.42684,5016342.88623,-75.73154,45.28446
565,BEAUSEJOUR DR @ HUNTER'S RUN DR,2017,1,0,0,380677.74680,5035906.57640,-75.52978,45.45897
567,BEAUSEJOUR DR btwn CHAMPNEUF DR & KINDERSLEY AVE,2017,1,0,0,381597.24900,5036153.07400,-75.51799,45.46108
568,BEAUSEJOUR DR btwn DES FAISANS GT & ORLEANS BLVD,2017,1,0,0,380546.25433,5035371.07186,-75.53155,45.45416
570,BEAUSOLEIL DR @ CLARENCE ST,2017,1,0,0,368601.70460,5032846.58100,-75.68457,45.43264
571,BEAUSOLEIL DR @ OLD ST. PATRICK ST,2017,1,0,1,368516.69740,5032987.58460,-75.68564,45.43392
573,BEAVERHILL DR @ JASMINE CRES,2017,1,0,0,375590.72800,5033964.57890,-75.59510,45.44203
575,BEAVERPOND DR btwn APPLETON DR & BLAIR RD,2017,1,0,0,375350.56186,5031853.35449,-75.59847,45.42306
576,BECKETT CRES btwn PARADE DR & PARADE DR,2017,1,0,0,351648.79740,5011936.99180,-75.90321,45.24583
577,BECKSTEAD RD @ MERIVALE RD,2017,1,0,0,367260.71760,5017942.46210,-75.70359,45.29866
578,BEECH ST @ CHAMPAGNE AVE,2017,1,0,1,366466.70140,5029177.55680,-75.71232,45.39982
581,BEECH ST btwn BAYSWATER AVE & BREEZEHILL AVE S,2017,1,0,0,366234.20190,5029078.05700,-75.71530,45.39895
582,BEECH ST btwn BAYSWATER PL & BAYSWATER AVE,2017,1,0,0,366143.70150,5029038.55645,-75.71646,45.39860
584,BEECH ST btwn LORETTA AVE S & CHAMPAGNE AVE S,2017,1,0,0,366424.70300,5029159.55755,-75.71286,45.39966
585,BEECH ST btwn PRESTON ST & ROCHESTER ST,2017,1,0,0,366770.57891,5029306.33109,-75.70842,45.40095
586,BEECHFERN DR btwn OAKFERN CRES & CARBERY DR,2017,1,0,0,350462.10323,5013822.19493,-75.91815,45.26288
588,BEECHWOOD AVE @ CORONA AVE,2017,1,0,0,369698.71450,5034149.59680,-75.67038,45.44426
591,BEECHWOOD AVE btwn CHAPLEAU AVE & PUTMAN AVE,2017,1,0,0,369560.25041,5033876.08552,-75.67219,45.44182
592,BEECHWOOD AVE btwn MARQUETTE AVE & BLACK MAPLE PRIV,2017,1,0,0,369685.23000,5034058.55395,-75.67057,45.44345
593,BEECHWOOD AVE btwn OAKHILL RD & HEMLOCK RD,2017,1,0,0,369737.62518,5034266.80519,-75.66987,45.44532
594,BEECHWOOD AVE btwn PUTMAN AVE & ACACIA AVE,2017,1,1,0,369620.20447,5033925.09938,-75.67142,45.44225
595,BEECHWOOD AVE btwn SPRINGFIELD RD & LOYER ST,2017,1,0,0,369267.87833,5033672.81309,-75.67595,45.44001
596,BEECHWOOD AVE btwn ST. PATRICK ST & MACKAY ST,2017,1,0,0,369156.83400,5033539.74250,-75.67739,45.43883
597,BEGIN ST @ MONTREAL RD,2017,1,0,0,370466.70730,5033287.59350,-75.66068,45.43644
598,BELANGER AVE btwn CLEMENTINE BLVD & BANK ST,2017,1,0,0,369559.93846,5027414.01141,-75.67304,45.38367
600,BELCOURT BLVD @ NOTRE DAME ST,2017,1,0,0,381315.74600,5037215.58280,-75.52142,45.47067
602,BELCOURT BLVD btwn BELVAL CRES & BEAUSEJOUR DR,2017,1,0,0,381714.98900,5036267.97550,-75.51647,45.46211
604,BELFAST RD @ OC TRANSPO GARAGE ENT N/530 E OF TRAINYARDS DR,2017,1,0,0,372349.83830,5030664.10590,-75.63697,45.41265
606,BELFAST RD @ TRAINYARDS,2017,1,0,0,371882.72090,5030913.57440,-75.64291,45.41494
609,BELFAST RD btwn COVENTRY RD & TREMBLAY RD,2017,1,0,0,371539.71187,5031480.88713,-75.64721,45.42008
611,BELFAST RD btwn TRAINYARDS DR & ST. LAURENT BLVD,2017,1,0,0,372353.99153,5030662.17611,-75.63692,45.41263
613,BELFAST RD btwn TRIOLE ST & MICHAEL ST,2017,1,0,0,373056.72710,5030651.06190,-75.62795,45.41247
614,BELGREEN DR @ RUSSELL RD,2017,1,0,0,376026.75060,5027430.53810,-75.59047,45.38319
615,BELGREEN DR @ STEVENAGE DR,2017,1,0,0,375619.75380,5027235.52930,-75.59569,45.38148
616,BELISLE ST btwn MCARTHUR AVE & END,2017,1,0,0,371305.21226,5032899.51369,-75.65002,45.43287
617,BELL ST    N btwn CHRISTIE ST & WILLOW ST,2017,1,0,0,366885.06655,5030109.63740,-75.70686,45.40817
618,BELL ST    N btwn GLADSTONE AVE & LOUISA ST,2017,1,0,0,366973.59960,5029910.32355,-75.70575,45.40637
619,BELL ST    S btwn MACLEAN ST & CARLING AVE,2017,1,0,0,367251.01196,5029274.42998,-75.70229,45.40062
620,BELL ST    S btwn ORANGEVILLE ST & PLYMOUTH ST,2017,1,0,0,367101.77490,5029617.58700,-75.70415,45.40372
622,BELL ST @ ORANGEVILLE ST,2017,1,0,0,367092.70760,5029641.56150,-75.70426,45.40394
623,BELL ST @ POWELL AVE,2017,1,0,0,367200.71110,5029385.55680,-75.70292,45.40163
624,BELLEEK LANE/LAURALEAF CRES @ BREAKSTONE RD,2017,1,0,0,365138.24050,5011521.10440,-75.73143,45.24106
625,BELLEVUE AVE @ LAPERRIERE AVE,2017,1,0,0,363869.69340,5026551.54320,-75.74580,45.37642
